hr185_reference,hr185_reference_normalized,supplier_code,supplier_name,transaction_date,transaction_type,amount,has_direct_grn_match,grn_match_type,grn_match_count,linking_method,has_inherited_grn_match,match_notes,grn_voucher,grn_inv_no,grn_supplier,paired_inv_reference
0001021504,1021504,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,19722.5,True,direct,1,standard,False,Invoice transaction,INVI008068,1021504.0,ELEGANT LINE TRADING 785 CC,
0001021505,1021505,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,22378.01,True,direct,1,standard,False,Invoice transaction,INVI008068,1021505.0,ELEGANT LINE TRADING 785 CC,
0001021507,1021507,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,15525.0,True,direct,1,standard,False,Invoice transaction,INVI008068,1021507.0,ELEGANT LINE TRADING 785 CC,
0001021508,1021508,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,12122.09,True,direct,1,standard,False,Invoice transaction,INVI008068,1021508.0,ELEGANT LINE TRADING 785 CC,
0001021509,1021509,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,19320.0,True,direct,1,standard,False,Invoice transaction,INVI008068,1021509.0,ELEGANT LINE TRADING 785 CC,
0001021510,1021510,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,6900.0,True,direct,1,standard,False,Invoice transaction,INVI008068,1021510.0,ELEGANT LINE TRADING 785 CC,
0001021511,1021511,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,28959.18,True,direct,1,standard,False,Invoice transaction,INVI008068,1021511.0,ELEGANT LINE TRADING 785 CC,
0001021512,1021512,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,INV,71310.51,True,direct,1,standard,False,Invoice transaction,INVI008068,1021512.0,ELEGANT LINE TRADING 785 CC,
53575,53575,401450,ELEGANT LINE TRADING 785 CC,2025-04-15,CHQ,574732.98,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021537,1021537,401450,ELEGANT LINE TRADING 785 CC,2025-04-16,INV,17103.67,True,direct,1,standard,False,Invoice transaction,INVI008068,1021537.0,ELEGANT LINE TRADING 785 CC,
0001021538,1021538,401450,ELEGANT LINE TRADING 785 CC,2025-04-16,INV,47373.96,True,direct,1,standard,False,Invoice transaction,INVI008068,1021538.0,ELEGANT LINE TRADING 785 CC,
0001021599,1021599,401450,ELEGANT LINE TRADING 785 CC,2025-05-08,INV,16225.91,True,direct,1,standard,False,Invoice transaction,INVI008103,1021599.0,ELEGANT LINE TRADING 785 CC,
0001021600,1021600,401450,ELEGANT LINE TRADING 785 CC,2025-05-08,INV,478400.0,True,direct,2,standard,False,Invoice transaction,INVI008103,1021600.0,ELEGANT LINE TRADING 785 CC,
0001021601,1021601,401450,ELEGANT LINE TRADING 785 CC,2025-05-08,INV,28959.18,True,direct,1,standard,False,Invoice transaction,INVI008103,1021601.0,ELEGANT LINE TRADING 785 CC,
0001021602,1021602,401450,ELEGANT LINE TRADING 785 CC,2025-05-08,INV,627009.9,True,direct,1,standard,False,Invoice transaction,INVI008103,1021602.0,ELEGANT LINE TRADING 785 CC,
0001021603,1021603,401450,ELEGANT LINE TRADING 785 CC,2025-05-08,INV,92000.0,True,direct,1,standard,False,Invoice transaction,INVI008103,1021603.0,ELEGANT LINE TRADING 785 CC,
0001021604,1021604,401450,ELEGANT LINE TRADING 785 CC,2025-05-08,INV,92000.0,True,direct,1,standard,False,Invoice transaction,INVI008103,1021604.0,ELEGANT LINE TRADING 785 CC,
54676,54676,401450,ELEGANT LINE TRADING 785 CC,2025-05-08,CHQ,1351886.83,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021704,1021704,401450,ELEGANT LINE TRADING 785 CC,2025-05-15,INV,17291.84,True,direct,1,standard,False,Invoice transaction,INVI008103,1021704.0,ELEGANT LINE TRADING 785 CC,
0001021705,1021705,401450,ELEGANT LINE TRADING 785 CC,2025-05-15,INV,23908.5,True,direct,1,standard,False,Invoice transaction,INVI008205,1021705.0,ELEGANT LINE TRADING 785 CC,
0001021850,1021850,401450,ELEGANT LINE TRADING 785 CC,2025-06-11,INV,6900.0,True,direct,1,standard,False,Invoice transaction,INVI008205,1021850.0,ELEGANT LINE TRADING 785 CC,
45066,45066,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-07-17,CHQ,1373588.75,False,none,0,standard,False,Standalone CHQ transaction,,,,
45068,45068,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-07-17,CHQ,778755.85,False,none,0,standard,False,Standalone CHQ transaction,,,,
46326,46326,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-07-22,CHQ,40453.12,False,none,0,standard,False,Standalone CHQ transaction,,,,
46303,46303,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-09-04,CHQ,857177.52,False,none,0,standard,False,Standalone CHQ transaction,,,,
47980,47980,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-11-07,CHQ,573587.8,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020656,1020656,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-11-12,INV,1295999.4,True,direct,1,standard,False,Invoice transaction,INVI007673,1020656.0,ELECTRICIVIL TRADING (PTY) LTD,
48217,48217,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-11-12,CHQ,1295999.4,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020656,INVI007673,1020656.0,ELECTRICIVIL TRADING (PTY) LTD,1020656.0
0001020710,1020710,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-11-20,INV,402040.0,True,direct,1,standard,False,Invoice transaction,INVI007698,1020710.0,ELECTRICIVIL TRADING (PTY) LTD,
48218,48218,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-11-20,CHQ,402040.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020710,INVI007698,1020710.0,ELECTRICIVIL TRADING (PTY) LTD,1020710.0
49652,49652,401703,ELECTRICIVIL TRADING (PTY) LTD,2024-12-17,CHQ,237774.86,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021000,1021000,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-10,INV,31675.6,True,direct,1,standard,False,Invoice transaction,INVI007838,1021000.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021001,1021001,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-10,INV,64412.65,True,direct,1,standard,False,Invoice transaction,INVI007838,1021001.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021002,1021002,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-10,INV,22112.2,True,direct,1,standard,False,Invoice transaction,INVI007838,1021002.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021003,1021003,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-10,INV,43490.7,True,direct,1,standard,False,Invoice transaction,INVI007838,1021003.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021004,1021004,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-10,INV,103135.45,True,direct,1,standard,False,Invoice transaction,INVI007838,1021004.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021005,1021005,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-10,INV,22112.2,True,direct,1,standard,False,Invoice transaction,INVI007838,1021005.0,ELECTRICIVIL TRADING (PTY) LTD,
49987,49987,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-10,CHQ,286938.8,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021055,1021055,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-29,INV,863999.6,True,direct,1,standard,False,Invoice transaction,INVI007863,1021055.0,ELECTRICIVIL TRADING (PTY) LTD,
51569,51569,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-29,CHQ,2603605.75,False,none,0,standard,False,Standalone CHQ transaction,,,,
50708,50708,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-01-30,CHQ,1364733.75,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021243,1021243,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-02-26,INV,1739606.15,True,direct,3,standard,False,Invoice transaction,INVI007863,1021243.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021542,1021542,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,317813.54,True,direct,1,standard,False,Invoice transaction,INVI008078,1021542.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021543,1021543,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,69055.1,True,direct,1,standard,False,Invoice transaction,INVI008078,1021543.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021544,1021544,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,34843.16,True,direct,1,standard,False,Invoice transaction,INVI008078,1021544.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021545,1021545,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,167752.28,True,direct,1,standard,False,Invoice transaction,INVI008078,1021545.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021546,1021546,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,183124.91,True,direct,1,standard,False,Invoice transaction,INVI008078,1021546.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021547,1021547,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,155061.34,True,direct,1,standard,False,Invoice transaction,INVI008078,1021547.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021548,1021548,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,102837.11,True,direct,1,standard,False,Invoice transaction,INVI008078,1021548.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021549,1021549,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,145664.37,True,direct,1,standard,False,Invoice transaction,INVI008078,1021549.0,ELECTRICIVIL TRADING (PTY) LTD,
53576,53576,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,CHQ,1647974.5,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021553,1021553,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,68879.25,True,direct,1,standard,False,Invoice transaction,INVI008078,1021553.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021554,1021554,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,34603.25,True,direct,1,standard,False,Invoice transaction,INVI008078,1021554.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021555,1021555,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,28600.65,True,direct,1,standard,False,Invoice transaction,INVI008078,1021555.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021556,1021556,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,53014.6,True,direct,1,standard,False,Invoice transaction,INVI008078,1021556.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021557,1021557,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,9029.12,True,direct,1,standard,False,Invoice transaction,INVI008078,1021557.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021558,1021558,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,127177.02,True,direct,1,standard,False,Invoice transaction,INVI008078,1021558.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021559,1021559,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,21942.29,True,direct,1,standard,False,Invoice transaction,INVI008078,1021559.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021560,1021560,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,60933.79,True,direct,1,standard,False,Invoice transaction,INVI008078,1021560.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021561,1021561,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,6860.1,True,direct,1,standard,False,Invoice transaction,INVI008078,1021561.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021562,1021562,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,25826.31,True,direct,1,standard,False,Invoice transaction,INVI008078,1021562.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021563,1021563,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,9684.84,True,direct,1,standard,False,Invoice transaction,INVI008078,1021563.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021564,1021564,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,25271.47,True,direct,1,standard,False,Invoice transaction,INVI008078,1021564.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021793,1021793,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-04,INV,496860.38,True,direct,1,standard,False,Invoice transaction,INVI008184,1021793.0,ELECTRICIVIL TRADING (PTY) LTD,
0001021794,1021794,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-04,INV,517083.13,True,direct,1,standard,False,Invoice transaction,INVI008184,1021794.0,ELECTRICIVIL TRADING (PTY) LTD,
54606,54606,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-04,CHQ,1013943.51,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021925,1021925,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-23,INV,185359.07,True,direct,1,standard,False,Invoice transaction,INVI008246,1021925.0,ELECTRICIVIL TRADING (PTY) LTD,
55742,55742,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-23,CHQ,2563530.32,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021965,1021965,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-25,INV,413927.64,True,direct,1,standard,False,Invoice transaction,INVI008267,1021965.0,ELECTRICIVIL TRADING (PTY) LTD,
55743,55743,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-25,CHQ,413927.64,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021965,INVI008267,1021965.0,ELECTRICIVIL TRADING (PTY) LTD,1021965.0
0001020317,1020317,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,92010.0,True,direct,1,standard,False,Invoice transaction,999I000042,1020317.0,KHUWAIT GROUP OF COMPANIES,
0001020319,1020319,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,6565.5,True,direct,1,standard,False,Invoice transaction,999I000043,1020319.0,KHUWAIT GROUP OF COMPANIES,
0001020321,1020321,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,3392.5,True,direct,1,standard,False,Invoice transaction,999I000044,1020321.0,KHUWAIT GROUP OF COMPANIES,
0001020323,1020323,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,4892.1,True,direct,1,standard,False,Invoice transaction,999I000045,1020323.0,KHUWAIT GROUP OF COMPANIES,
0001020318,1020318,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,-92010.0,False,none,0,standard,False,CN transaction,,,,
0001020320,1020320,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,-6565.5,False,none,0,standard,False,CN transaction,,,,
0001020322,1020322,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,-3392.5,False,none,0,standard,False,CN transaction,,,,
0001020324,1020324,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,-4892.1,False,none,0,standard,False,CN transaction,,,,
45051,45051,402547,KHUWAIT GROUP OF COMPANIES,2024-07-17,CHQ,619522.93,False,none,0,standard,False,Standalone CHQ transaction,,,,
45083,45083,402547,KHUWAIT GROUP OF COMPANIES,2024-07-20,CHQ,529487.98,False,none,0,standard,False,Standalone CHQ transaction,,,,
46439,46439,402547,KHUWAIT GROUP OF COMPANIES,2024-09-03,CHQ,168392.6,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020426,1020426,402547,KHUWAIT GROUP OF COMPANIES,2024-09-20,INV,120392.34,True,direct,1,standard,False,Invoice transaction,INVI007509,1020426.0,KHUWAIT GROUP OF COMPANIES,
46503,46503,402547,KHUWAIT GROUP OF COMPANIES,2024-09-20,CHQ,1121007.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
46524,46524,402547,KHUWAIT GROUP OF COMPANIES,2024-09-20,CHQ,120392.34,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020426,INVI007509,1020426.0,KHUWAIT GROUP OF COMPANIES,1020426.0
0001020459,1020459,402547,KHUWAIT GROUP OF COMPANIES,2024-10-03,INV,262200.0,True,direct,1,standard,False,Invoice transaction,INVI007537,1020459.0,KHUWAIT GROUP OF COMPANIES,
47443,47443,402547,KHUWAIT GROUP OF COMPANIES,2024-10-03,CHQ,262200.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020459,INVI007537,1020459.0,KHUWAIT GROUP OF COMPANIES,1020459.0
47056,47056,402547,KHUWAIT GROUP OF COMPANIES,2024-10-08,CHQ,839409.15,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020510,1020510,402547,KHUWAIT GROUP OF COMPANIES,2024-10-14,INV,11270.0,True,direct,1,standard,False,Invoice transaction,INVI007574,1020510.0,KHUWAIT GROUP OF COMPANIES,
47444,47444,402547,KHUWAIT GROUP OF COMPANIES,2024-10-15,CHQ,11270.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020556,1020556,402547,KHUWAIT GROUP OF COMPANIES,2024-10-21,INV,4370.0,True,direct,1,standard,False,Invoice transaction,INVI007602,1020556.0,KHUWAIT GROUP OF COMPANIES,
47881,47881,402547,KHUWAIT GROUP OF COMPANIES,2024-10-21,CHQ,4370.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020556,INVI007602,1020556.0,KHUWAIT GROUP OF COMPANIES,1020556.0
0001020598,1020598,402547,KHUWAIT GROUP OF COMPANIES,2024-10-29,INV,274275.0,True,direct,2,standard,False,Invoice transaction,INVI007631,1020598.0,KHUWAIT GROUP OF COMPANIES,
47937,47937,402547,KHUWAIT GROUP OF COMPANIES,2024-10-29,CHQ,274275.0,False,inherited_from_inv,2,inv_chq_inheritance,True,Payment for INV 1020598,INVI007631,1020598.0,KHUWAIT GROUP OF COMPANIES,1020598.0
0001020640,1020640,402547,KHUWAIT GROUP OF COMPANIES,2024-11-07,INV,132269.55,True,direct,1,standard,False,Invoice transaction,INVI007661,1020640.0,KHUWAIT GROUP OF COMPANIES,
48986,48986,402547,KHUWAIT GROUP OF COMPANIES,2024-11-07,CHQ,132269.55,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020640,INVI007661,1020640.0,KHUWAIT GROUP OF COMPANIES,1020640.0
0001020690,1020690,402547,KHUWAIT GROUP OF COMPANIES,2024-11-15,INV,404800.0,True,direct,1,standard,False,Invoice transaction,INVI007688,1020690.0,KHUWAIT GROUP OF COMPANIES,
48987,48987,402547,KHUWAIT GROUP OF COMPANIES,2024-11-15,CHQ,743883.7,False,none,0,standard,False,Standalone CHQ transaction,,,,
53731,53731,402547,KHUWAIT GROUP OF COMPANIES,2024-11-15,CHQ,1429650.88,False,none,0,standard,False,Standalone CHQ transaction,,,,
48244,48244,402547,KHUWAIT GROUP OF COMPANIES,2024-11-18,CHQ,686116.79,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020723,1020723,402547,KHUWAIT GROUP OF COMPANIES,2024-11-20,INV,207020.0,True,direct,1,standard,False,Invoice transaction,INVI007688,1020723.0,KHUWAIT GROUP OF COMPANIES,
0001020729,1020729,402547,KHUWAIT GROUP OF COMPANIES,2024-11-20,INV,132063.7,True,direct,3,standard,False,Invoice transaction,INVI007688,1020729.0,KHUWAIT GROUP OF COMPANIES,
0001020823,1020823,402547,KHUWAIT GROUP OF COMPANIES,2024-12-10,INV,752100.0,True,direct,2,standard,False,Invoice transaction,INVI007751,1020823.0,KHUWAIT GROUP OF COMPANIES,
49204,49204,402547,KHUWAIT GROUP OF COMPANIES,2024-12-10,CHQ,757045.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020845,1020845,402547,KHUWAIT GROUP OF COMPANIES,2024-12-12,INV,3565.0,True,direct,1,standard,False,Invoice transaction,INVI007751,1020845.0,KHUWAIT GROUP OF COMPANIES,
0001020846,1020846,402547,KHUWAIT GROUP OF COMPANIES,2024-12-12,INV,1380.0,True,direct,1,standard,False,Invoice transaction,INVI007751,1020846.0,KHUWAIT GROUP OF COMPANIES,
0001020906,1020906,402547,KHUWAIT GROUP OF COMPANIES,2024-12-18,INV,119600.0,True,direct,1,standard,False,Invoice transaction,INVI007789,1020906.0,KHUWAIT GROUP OF COMPANIES,
49695,49695,402547,KHUWAIT GROUP OF COMPANIES,2024-12-18,CHQ,845612.65,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020926,1020926,402547,KHUWAIT GROUP OF COMPANIES,2024-12-19,INV,208552.5,True,direct,1,standard,False,Invoice transaction,INVI007789,1020926.0,KHUWAIT GROUP OF COMPANIES,
0001020962,1020962,402547,KHUWAIT GROUP OF COMPANIES,2024-12-24,INV,331200.4,True,direct,1,standard,False,Invoice transaction,INVI007789,1020962.0,KHUWAIT GROUP OF COMPANIES,
0001020964,1020964,402547,KHUWAIT GROUP OF COMPANIES,2024-12-24,INV,180969.75,True,direct,1,standard,False,Invoice transaction,INVI007789,1020964.0,KHUWAIT GROUP OF COMPANIES,
0001020987,1020987,402547,KHUWAIT GROUP OF COMPANIES,2025-01-08,INV,5290.0,True,direct,1,standard,False,Invoice transaction,INVI007789,1020987.0,KHUWAIT GROUP OF COMPANIES,
0001021074,1021074,402547,KHUWAIT GROUP OF COMPANIES,2025-01-30,INV,31740.0,True,direct,1,standard,False,Invoice transaction,INVI007870,1021074.0,KHUWAIT GROUP OF COMPANIES,
50678,50678,402547,KHUWAIT GROUP OF COMPANIES,2025-01-30,CHQ,31740.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021074,INVI007870,1021074.0,KHUWAIT GROUP OF COMPANIES,1021074.0
0001021260,1021260,402547,KHUWAIT GROUP OF COMPANIES,2025-02-27,INV,1380.0,True,direct,1,standard,False,Invoice transaction,INVI007948,1021260.0,KHUWAIT GROUP OF COMPANIES,
51572,51572,402547,KHUWAIT GROUP OF COMPANIES,2025-02-27,CHQ,7342.75,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021262,1021262,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,1380.0,True,direct,1,standard,False,Invoice transaction,INVI007948,1021262.0,KHUWAIT GROUP OF COMPANIES,
0001021263,1021263,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,799.25,True,direct,1,standard,False,Invoice transaction,INVI007948,1021263.0,KHUWAIT GROUP OF COMPANIES,
0001021264,1021264,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,2185.0,True,direct,1,standard,False,Invoice transaction,INVI007948,1021264.0,KHUWAIT GROUP OF COMPANIES,
0001021265,1021265,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,1598.5,True,direct,1,standard,False,Invoice transaction,INVI007948,1021265.0,KHUWAIT GROUP OF COMPANIES,
0001021283,1021283,402547,KHUWAIT GROUP OF COMPANIES,2025-03-05,INV,1702.0,True,direct,1,standard,False,Invoice transaction,INVI007967,1021283.0,KHUWAIT GROUP OF COMPANIES,
51646,51646,402547,KHUWAIT GROUP OF COMPANIES,2025-03-06,CHQ,1702.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021346,1021346,402547,KHUWAIT GROUP OF COMPANIES,2025-03-13,INV,119600.0,True,direct,1,standard,False,Invoice transaction,INVI007984,1021346.0,KHUWAIT GROUP OF COMPANIES,
51936,51936,402547,KHUWAIT GROUP OF COMPANIES,2025-03-13,CHQ,119600.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021346,INVI007984,1021346.0,KHUWAIT GROUP OF COMPANIES,1021346.0
0001021450,1021450,402547,KHUWAIT GROUP OF COMPANIES,2025-04-09,INV,37674.0,True,direct,1,standard,False,Invoice transaction,INVI008039,1021450.0,KHUWAIT GROUP OF COMPANIES,
0001021451,1021451,402547,KHUWAIT GROUP OF COMPANIES,2025-04-09,INV,437.0,True,direct,1,standard,False,Invoice transaction,INVI008039,1021451.0,KHUWAIT GROUP OF COMPANIES,
53699,53699,402547,KHUWAIT GROUP OF COMPANIES,2025-04-09,CHQ,470971.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021491,1021491,402547,KHUWAIT GROUP OF COMPANIES,2025-04-10,INV,310500.0,True,direct,1,standard,False,Invoice transaction,INVI008039,1021491.0,KHUWAIT GROUP OF COMPANIES,
0001021598,1021598,402547,KHUWAIT GROUP OF COMPANIES,2025-05-08,INV,119600.0,True,direct,1,standard,False,Invoice transaction,INVI008039,1021598.0,KHUWAIT GROUP OF COMPANIES,
0001021629,1021629,402547,KHUWAIT GROUP OF COMPANIES,2025-05-08,INV,2760.0,True,direct,1,standard,False,Invoice transaction,INVI008039,1021629.0,KHUWAIT GROUP OF COMPANIES,
0001021767,1021767,402547,KHUWAIT GROUP OF COMPANIES,2025-05-29,INV,495.5,True,direct,1,standard,False,Invoice transaction,INVI008164,1021767.0,KHUWAIT GROUP OF COMPANIES,
0001021768,1021768,402547,KHUWAIT GROUP OF COMPANIES,2025-05-29,INV,632.5,True,direct,1,standard,False,Invoice transaction,INVI008164,1021768.0,KHUWAIT GROUP OF COMPANIES,
0001021769,1021769,402547,KHUWAIT GROUP OF COMPANIES,2025-05-29,INV,276.0,True,direct,1,standard,False,Invoice transaction,INVI008164,1021769.0,KHUWAIT GROUP OF COMPANIES,
0001021770,1021770,402547,KHUWAIT GROUP OF COMPANIES,2025-05-30,INV,1380.0,True,direct,1,standard,False,Invoice transaction,INVI008164,1021770.0,KHUWAIT GROUP OF COMPANIES,
0001021771,1021771,402547,KHUWAIT GROUP OF COMPANIES,2025-05-30,INV,13335.4,True,direct,1,standard,False,Invoice transaction,INVI008164,1021771.0,KHUWAIT GROUP OF COMPANIES,
54673,54673,402547,KHUWAIT GROUP OF COMPANIES,2025-05-30,CHQ,218519.4,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021844,1021844,402547,KHUWAIT GROUP OF COMPANIES,2025-06-11,INV,874.0,True,direct,1,standard,False,Invoice transaction,INVI008203,1021844.0,KHUWAIT GROUP OF COMPANIES,
0001021845,1021845,402547,KHUWAIT GROUP OF COMPANIES,2025-06-11,INV,3905.4,True,direct,1,standard,False,Invoice transaction,INVI008203,1021845.0,KHUWAIT GROUP OF COMPANIES,
56230,56230,402547,KHUWAIT GROUP OF COMPANIES,2025-06-11,CHQ,4779.4,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021858,1021858,402547,KHUWAIT GROUP OF COMPANIES,2025-06-12,INV,202400.0,True,direct,1,standard,False,Invoice transaction,INVI008164,1021858.0,KHUWAIT GROUP OF COMPANIES,
0001021923,1021923,402547,KHUWAIT GROUP OF COMPANIES,2025-06-23,INV,7820.0,True,direct,1,standard,False,Invoice transaction,INVI008244,1021923.0,KHUWAIT GROUP OF COMPANIES,
55313,55313,402547,KHUWAIT GROUP OF COMPANIES,2025-06-23,CHQ,7820.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021923,INVI008244,1021923.0,KHUWAIT GROUP OF COMPANIES,1021923.0
0001021993,1021993,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,874.0,True,direct,1,standard,False,Invoice transaction,INVI008280,1021993.0,KHUWAIT GROUP OF COMPANIES,
0001021994,1021994,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,120.0,True,direct,1,standard,False,Invoice transaction,INVI008280,1021994.0,KHUWAIT GROUP OF COMPANIES,
