source_file,page_number,supplier_code,supplier_name,transaction_date,transaction_type,reference,amount,additional_info,document_type,report_period,file_type,report_period_start,report_period_end,original_report_period,reference_normalized
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-02-26,INV,0001021243,1739606.15,02-2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021243
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021542,317813.54,27/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021542
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021543,69055.1,17/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021543
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021544,34843.16,29/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021544
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021545,167752.28,13/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021545
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021546,183124.91,10/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021546
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021547,155061.34,08/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021547
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021548,102837.11,07/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021548
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,INV,0001021549,145664.37,06/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021549
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-17,CHQ,53576,1647974.5,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,53576
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021553,68879.25,28/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021553
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021554,34603.25,27/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021554
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021555,28600.65,18/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021555
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021556,53014.6,25/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021556
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021557,9029.12,30/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021557
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021558,127177.02,14/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021558
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,20,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021559,21942.29,24/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021559
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021560,60933.79,22/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021560
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021561,6860.1,20/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021561
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021562,25826.31,21/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021562
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021563,9684.84,23/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021563
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-04-22,INV,0001021564,25271.47,26/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021564
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-04,INV,0001021793,496860.38,01/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021793
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-04,INV,0001021794,517083.13,02/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021794
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-04,CHQ,54606,1013943.51,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,54606
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-23,INV,0001021925,185359.07,15/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021925
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-23,CHQ,55742,2563530.32,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55742
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-25,INV,0001021965,413927.64,09/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021965
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,21,401703,ELECTRICIVIL TRADING (PTY) LTD,2025-06-25,CHQ,55743,413927.64,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55743
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,0001020317,92010.0,HI240-0001020317,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020317
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,0001020319,6565.5,HI240-0001020319,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020319
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,0001020321,3392.5,HI240-0001020321,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020321
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,INV,0001020323,4892.1,HI240-0001020323,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020323
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,0001020318,-92010.0,HI240-0001020318,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020318
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,0001020320,-6565.5,HI240-0001020320,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020320
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,0001020322,-3392.5,HI240-0001020322,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020322
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-13,CN,0001020324,-4892.1,HI240-0001020324,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020324
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-17,CHQ,45051,619522.93,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,45051
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-07-20,CHQ,45083,529487.98,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,45083
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-09-03,CHQ,46439,168392.6,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,46439
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-09-20,INV,0001020426,120392.34,KH00124PKS,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020426
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-09-20,CHQ,46503,1121007.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,46503
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-09-20,CHQ,46524,120392.34,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,46524
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-03,INV,0001020459,262200.0,033SDET,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020459
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-03,CHQ,47443,262200.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47443
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-08,CHQ,47056,839409.15,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47056
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-14,INV,0001020510,11270.0,KC020T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020510
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-15,CHQ,47444,11270.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47444
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-21,INV,0001020556,4370.0,KH 018 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020556
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-21,CHQ,47881,4370.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47881
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-29,INV,0001020598,274275.0,KH012PRKS,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020598
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-10-29,CHQ,47937,274275.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47937
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-07,INV,0001020640,132269.55,013ST,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020640
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-07,CHQ,48986,132269.55,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,48986
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-15,INV,0001020690,404800.0,KH 112 WA PL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020690
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-15,CHQ,48987,743883.7,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,48987
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-15,CHQ,53731,1429650.88,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,53731
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-18,CHQ,48244,686116.79,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,48244
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-20,INV,0001020723,207020.0,KH111WAPL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020723
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-11-20,INV,0001020729,132063.7,200CM,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020729
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-12-10,INV,0001020823,752100.0,003 POLES,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020823
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,22,402547,KHUWAIT GROUP OF COMPANIES,2024-12-10,CHQ,49204,757045.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,49204
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2024-12-12,INV,0001020845,3565.0,KH 032 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020845
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2024-12-12,INV,0001020846,1380.0,KH 030 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020846
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2024-12-18,INV,0001020906,119600.0,KH 001 RDS PL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020906
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2024-12-18,CHQ,49695,845612.65,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,49695
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2024-12-19,INV,0001020926,208552.5,KH 113 WA PL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020926
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2024-12-24,INV,0001020962,331200.4,KH 001 SEWER,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020962
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2024-12-24,INV,0001020964,180969.75,KH 001SPT PL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020964
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-01-08,INV,0001020987,5290.0,KH 045 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020987
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-01-30,INV,0001021074,31740.0,KH 005 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021074
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-01-30,CHQ,50678,31740.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,50678
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-02-27,INV,0001021260,1380.0,KH 014 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021260
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-02-27,CHQ,51572,7342.75,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,51572
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,0001021262,1380.0,KH 013 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021262
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,0001021263,799.25,KH 041 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021263
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,0001021264,2185.0,KH 015 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021264
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-02-28,INV,0001021265,1598.5,KH 008 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021265
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-03-05,INV,0001021283,1702.0,KH 042T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021283
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-03-06,CHQ,51646,1702.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,51646
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-03-13,INV,0001021346,119600.0,KH 003 RDS PL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021346
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-03-13,CHQ,51936,119600.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,51936
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-04-09,INV,0001021450,37674.0,KH126T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021450
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-04-09,INV,0001021451,437.0,KH 0063 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021451
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-04-09,CHQ,53699,470971.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,53699
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-04-10,INV,0001021491,310500.0,KH 00125 WA TLB,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021491
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-08,INV,0001021598,119600.0,KH 004 RDS PL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021598
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-08,INV,0001021629,2760.0,KH131T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021629
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-29,INV,0001021767,495.5,KH 122 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021767
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-29,INV,0001021768,632.5,KH 111 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021768
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-29,INV,0001021769,276.0,KH 127 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021769
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-30,INV,0001021770,1380.0,KH 012 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021770
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-30,INV,0001021771,13335.4,KH 007 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021771
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-05-30,CHQ,54673,218519.4,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,54673
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-11,INV,0001021844,874.0,KH 123 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021844
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-11,INV,0001021845,3905.4,KH 006 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021845
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-11,CHQ,56230,4779.4,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,56230
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-12,INV,0001021858,202400.0,KH 005 RDS PL,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021858
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-23,INV,0001021923,7820.0,KH 044 T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021923
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-23,CHQ,55313,7820.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55313
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,0001021993,874.0,874.00 KH123T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021993
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,0001021994,120.0,120.00 3016,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021994
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,0001021995,2740.0,2740.00 60345,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021995
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,0001021996,5180.0,5180.00 60347,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021996
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,0001022008,4140.0,4140.00 KH129T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022008
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,23,402547,KHUWAIT GROUP OF COMPANIES,2025-06-26,INV,0001022009,2260.0,2260.00 KH116T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022009
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-27,INV,0001022017,15000.0,15000.00 3019,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022017
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-27,INV,0001022018,15000.0,15000.00 3018,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022018
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-27,INV,0001022019,100.0,100.00 3017,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022019
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-27,VCH,KENA000196,1626786.09,1626786.09,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,KENA000196
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-27,VCH,KENA000197,1662634.94,1662634.94,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,KENA000197
