supplier,supplier_name,grn_no,date,supp_own_ref,voucher,cheque_no,document_type,store_no,item_no,uom_code,quantity,nett_grn_amt,description,return_qty,inv_no,fin_period,order_no,sheet_name,source_file,file_type,inv_no_normalized,voucher_normalized
802041,GLANLICIOUS TRADING ENTERPRISE,32492,2025-01-30,01/2025,INVI007869,51059,S,MAIN STORE,200905,EACH,150.0,48126.0,JOINTS MT 2 METAPLAST,0,1021072,202501,1026135,HR995grn,HR995grn.xlsx,xlsx,1021072,INVI007869
802041,GLANLICIOUS TRADING ENTERPRISE,32492,2025-01-30,01/2025,INVI007869,51059,S,MAIN STORE,200913,EACH,20.0,12270.0,JOINTS MT 3_METAPLAST,0,1021072,202501,1026135,HR995grn,HR995grn.xlsx,xlsx,1021072,INVI007869
802041,GLANLICIOUS TRADING ENTERPRISE,32492,2025-01-30,01/2025,INVI007869,51059,S,MAIN STORE,215015,EACH,2000.0,68860.0,CONNECTORS P21F 16-35MM,0,1021072,202501,1026135,HR995grn,HR995grn.xlsx,xlsx,1021072,INVI007869
802041,GLANLICIOUS TRADING ENTERPRISE,32492,2025-01-30,01/2025,INVI007869,51059,S,MAIN STORE,215023,EACH,2000.0,56340.0,CONNECTORS P211 10-25MM,0,1021072,202501,1026135,HR995grn,HR995grn.xlsx,xlsx,1021072,INVI007869
802041,GLANLICIOUS TRADING ENTERPRISE,32666,2025-02-19,02/2025,INVI007928,51585,S,MAIN STORE,267384,EACH,100.0,220870.0,CHLORIDE OF LIME H.T.H,0,1021238,202502,1026941,HR995grn,HR995grn.xlsx,xlsx,1021238,INVI007928
802041,GLANLICIOUS TRADING ENTERPRISE,33163,2025-05-26,INV NO2025/04,INVI008162,54611,S,STAT.STORE,103721,EACH,2000.0,63540.0,FILES A4 LEVER ARCH,0,1021773,202505,1027507,HR995grn,HR995grn.xlsx,xlsx,1021773,INVI008162
802041,GLANLICIOUS TRADING ENTERPRISE,33218,2025-05-30,2025/05,INVI008162,54611,S,STAT.STORE,108863,REAM,10.0,41423.1,WHITE TWO SHEET BOARD 640 X 92,0,1021780,202505,1027510,HR995grn,HR995grn.xlsx,xlsx,1021780,INVI008162
802041,GLANLICIOUS TRADING ENTERPRISE,33218,2025-05-30,2025/05,INVI008162,54611,S,STAT.STORE,108936,REAM,10.0,34463.7,BOARDS: BLUE TWO SHEET 640 X 9,0,1021780,202505,1027510,HR995grn,HR995grn.xlsx,xlsx,1021780,INVI008162
802041,GLANLICIOUS TRADING ENTERPRISE,33218,2025-05-30,2025/05,INVI008162,54611,S,STAT.STORE,108995,REAM,10.0,34463.7,GROEN 2 SHEET BOARD 640 X 920,0,1021780,202505,1027510,HR995grn,HR995grn.xlsx,xlsx,1021780,INVI008162
802041,GLANLICIOUS TRADING ENTERPRISE,33218,2025-05-30,2025/05,INVI008162,54611,S,STAT.STORE,109053,REAM,10.0,34463.7,BOARDS PINK 2 SHEET 610X430MM,0,1021780,202505,1027510,HR995grn,HR995grn.xlsx,xlsx,1021780,INVI008162
802041,GLANLICIOUS TRADING ENTERPRISE,33218,2025-05-30,2025/05,INVI008162,54611,S,STAT.STORE,109185,REAM,10.0,130109.0,BOARDS GREENLINED MANILLA 1225,0,1021780,202505,1027510,HR995grn,HR995grn.xlsx,xlsx,1021780,INVI008162
802041,GLANLICIOUS TRADING ENTERPRISE,33334,2025-06-18,07/2025,INVI008276,56239,S,MAIN STORE,203823,EACH,80.0,237889.6,FITTINGS 250W,0,1021989,202506,1027761,HR995grn,HR995grn.xlsx,xlsx,1021989,INVI008276
802041,GLANLICIOUS TRADING ENTERPRISE,33334,2025-06-18,07/2025,INVI008276,56239,S,MAIN STORE,203825,EACH,100.0,234760.0,FITTING LED 100 WATTS,0,1021989,202506,1027761,HR995grn,HR995grn.xlsx,xlsx,1021989,INVI008276
803022,KELE SELLO TRADING,32208,2024-11-28,KLD009,INVI007741,49160,N,DIRECT,259856,EACH,73.0,10220.0,TOILET,0,1020789,202411,1026369,HR995grn,HR995grn.xlsx,xlsx,1020789,INVI007741
803022,KELE SELLO TRADING,32208,2024-11-28,KLD009,INVI007741,49160,N,DIRECT,263330,EACH,30.0,19500.0,BLANKETS,0,1020789,202411,1026369,HR995grn,HR995grn.xlsx,xlsx,1020789,INVI007741
803023,RHUONE PROJECTS AND PLANT HIRE,26549,2022-09-14,RPTRMU0020,INVI005369,29322,N,DIRECT,R261607,EACH,1.0,127690.25,REPAIR & SERVICE PANELS @ MONI,0,1015190,202209,1019689,HR995grn,HR995grn.xlsx,xlsx,1015190,INVI005369
803023,RHUONE PROJECTS AND PLANT HIRE,26550,2022-09-14,RPTRMU0019,INVI005369,29322,N,DIRECT,R261607,EACH,1.0,608677.75,REPAIR & SERVICE PANELS @ MONI,0,1015191,202209,1019687,HR995grn,HR995grn.xlsx,xlsx,1015191,INVI005369
803023,RHUONE PROJECTS AND PLANT HIRE,26919,2022-10-21,RPTRMU0023,INVI005531,30172,N,DIRECT,224688,EACH,1.0,209693.47,REPAIR AND MAINTENANCE,0,1015554,202210,1020193,HR995grn,HR995grn.xlsx,xlsx,1015554,INVI005531
803023,RHUONE PROJECTS AND PLANT HIRE,26920,2022-10-21,RPTRMU0022,INVI005531,30172,N,DIRECT,224688,EACH,1.0,297804.0,REPAIR AND MAINTENANCE,0,1015555,202210,1020195,HR995grn,HR995grn.xlsx,xlsx,1015555,INVI005531
803023,RHUONE PROJECTS AND PLANT HIRE,27218,2022-11-18,RPTRMU0026,INVI005647,30783,N,DIRECT,224688,EACH,1.0,227982.33,REPAIR AND MAINTENANCE,0,1015850,202211,1020468,HR995grn,HR995grn.xlsx,xlsx,1015850,INVI005647
803023,RHUONE PROJECTS AND PLANT HIRE,27219,2022-11-18,RPTRMU0024,INVI005647,30783,N,DIRECT,224688,EACH,1.0,429191.5,REPAIR AND MAINTENANCE,0,1015851,202211,1020469,HR995grn,HR995grn.xlsx,xlsx,1015851,INVI005647
803023,RHUONE PROJECTS AND PLANT HIRE,27252,2022-11-23,RPTRMU0025,INVI005654,31283,N,DIRECT,224688,EACH,4.0,496547.0,REPAIR AND MAINTENANCE,0,1015876,202211,1020470,HR995grn,HR995grn.xlsx,xlsx,1015876,INVI005654
803023,RHUONE PROJECTS AND PLANT HIRE,27749,2023-01-19,RPTRMU0028,INVI005872,32245,N,DIRECT,126696,EACH,1.0,40434.78,REPAIR,0,1016370,202301,1021175,HR995grn,HR995grn.xlsx,xlsx,1016370,INVI005872
803023,RHUONE PROJECTS AND PLANT HIRE,27749,2023-01-19,RPTRMU0028,INVI005872,32245,N,DIRECT,224688,EACH,1.0,269565.22,REPAIR AND MAINTENANCE,0,1016370,202301,1021175,HR995grn,HR995grn.xlsx,xlsx,1016370,INVI005872
803023,RHUONE PROJECTS AND PLANT HIRE,28266,2023-03-22,RPTRMU0031,INVI006047,33677,N,DIRECT,224688,EACH,1.0,128588.98,REPAIR AND MAINTENANCE,0,1016892,202303,1021347,HR995grn,HR995grn.xlsx,xlsx,1016892,INVI006047
803023,RHUONE PROJECTS AND PLANT HIRE,28267,2023-03-22,RPTRMU0033,INVI006047,33677,N,DIRECT,224688,EACH,1.0,237032.25,REPAIR AND MAINTENANCE,0,1016893,202303,1021348,HR995grn,HR995grn.xlsx,xlsx,1016893,INVI006047
803023,RHUONE PROJECTS AND PLANT HIRE,28268,2023-03-22,RPTRMU0029,INVI006047,33677,N,DIRECT,224688,EACH,1.0,214174.85,REPAIR AND MAINTENANCE,0,1016894,202303,1021345,HR995grn,HR995grn.xlsx,xlsx,1016894,INVI006047
803023,RHUONE PROJECTS AND PLANT HIRE,28269,2023-03-22,RPTRMU0030,INVI006048,33678,N,DIRECT,224688,EACH,1.0,331634.7,REPAIR AND MAINTENANCE,0,1016895,202303,1021350,HR995grn,HR995grn.xlsx,xlsx,1016895,INVI006048
803023,RHUONE PROJECTS AND PLANT HIRE,28270,2023-03-22,RPTRMU0032,INVI006048,33678,N,DIRECT,224688,EACH,1.0,340309.15,REPAIR AND MAINTENANCE,0,1016896,202303,1021349,HR995grn,HR995grn.xlsx,xlsx,1016896,INVI006048
803023,RHUONE PROJECTS AND PLANT HIRE,28678,2023-05-12,RPTRMU0034,INVI006241,34996,N,DIRECT,224688,EACH,1.0,416301.9,REPAIR AND MAINTENANCE,0,1017313,202305,1022122,HR995grn,HR995grn.xlsx,xlsx,1017313,INVI006241
803023,RHUONE PROJECTS AND PLANT HIRE,28679,2023-05-12,RPTRMU0035,INVI006241,34996,N,DIRECT,224688,EACH,1.0,277698.26,REPAIR AND MAINTENANCE,0,1017314,202305,1022123,HR995grn,HR995grn.xlsx,xlsx,1017314,INVI006241
803023,RHUONE PROJECTS AND PLANT HIRE,29578,2023-09-14,0041,INVI006562,38489,N,DIRECT,224688,EACH,1.0,261053.74,REPAIR AND MAINTENANCE,0,1018220,202309,1023093,HR995grn,HR995grn.xlsx,xlsx,1018220,INVI006562
803023,RHUONE PROJECTS AND PLANT HIRE,29579,2023-09-14,0042,INVI006562,38489,N,DIRECT,224688,EACH,1.0,241855.24,REPAIR AND MAINTENANCE,0,1018221,202309,1023091,HR995grn,HR995grn.xlsx,xlsx,1018221,INVI006562
803023,RHUONE PROJECTS AND PLANT HIRE,29581,2023-09-14,0043,INVI006562,38489,N,DIRECT,224688,EACH,1.0,175424.62,REPAIR AND MAINTENANCE,0,1018222,202309,1023089,HR995grn,HR995grn.xlsx,xlsx,1018222,INVI006562
803023,RHUONE PROJECTS AND PLANT HIRE,29788,2023-10-13,0044,INVI006657,39054,N,DIRECT,224688,EACH,1.0,218055.07,REPAIR AND MAINTENANCE,0,1018435,202310,1023261,HR995grn,HR995grn.xlsx,xlsx,1018435,INVI006657
803023,RHUONE PROJECTS AND PLANT HIRE,29789,2023-10-13,0045,INVI006657,39054,N,DIRECT,224688,EACH,1.0,256757.63,REPAIR AND MAINTENANCE,0,1018436,202310,1023262,HR995grn,HR995grn.xlsx,xlsx,1018436,INVI006657
803023,RHUONE PROJECTS AND PLANT HIRE,29791,2023-10-13,0046,INVI006658,39164,N,DIRECT,224688,EACH,1.0,79538.03,REPAIR AND MAINTENANCE,0,1018437,202310,1023271,HR995grn,HR995grn.xlsx,xlsx,1018437,INVI006658
803023,RHUONE PROJECTS AND PLANT HIRE,29792,2023-10-13,0047,INVI006658,39164,N,DIRECT,224688,EACH,1.0,346928.44,REPAIR AND MAINTENANCE,0,1018438,202310,1023272,HR995grn,HR995grn.xlsx,xlsx,1018438,INVI006658
803023,RHUONE PROJECTS AND PLANT HIRE,29881,2023-10-27,RPTRMU0048,INVI006700,40279,N,DIRECT,227485,EACH,1.0,373865.0,REPAIR,0,1018528,202310,1023496,HR995grn,HR995grn.xlsx,xlsx,1018528,INVI006700
803023,RHUONE PROJECTS AND PLANT HIRE,29882,2023-10-27,RPTRMU0049,INVI006700,40279,N,DIRECT,126696,EACH,1.0,166782.2,REPAIR,0,1018529,202310,1023497,HR995grn,HR995grn.xlsx,xlsx,1018529,INVI006700
803023,RHUONE PROJECTS AND PLANT HIRE,29883,2023-10-27,RPTRMU0050,INVI006700,40279,N,DIRECT,262163,EACH,1.0,275998.85,SERVICE,0,1018530,202310,1023499,HR995grn,HR995grn.xlsx,xlsx,1018530,INVI006700
803023,RHUONE PROJECTS AND PLANT HIRE,30312,2023-12-14,RPCOMEC001,INVI006700,40279,S,MAIN STORE,214841,METER,11500.0,1322500.0,CABLE ABC_3X120 70 CONDUCTER,0,1018976,202312,1023736,HR995grn,HR995grn.xlsx,xlsx,1018976,INVI006700
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204676,EACH,12.0,17276.5,FUSES JOS STRIKER PIN 20A LONG,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204684,EACH,17.0,22287.0,FUSES JOS STRIKER PIN 20A SHOR,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204692,EACH,5.0,8625.0,FUSES JOS STRIKER PIN 30A LONG,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204693,EACH,40.0,71760.0,FUSES JOS STRIKERPIN 31.5ABIG,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204706,EACH,50.0,68310.0,FUSES JOS STRIKER PIN 30A SHOR,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204714,EACH,82.0,144844.8,FUSES JOS STRIKER PIN 45A LONG,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204721,EACH,7.0,9611.7,JOS FUSES STRIKER PIN 40 AMP,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204723,EACH,57.0,78660.0,JOS FUSES STRIKER PIN 50 AMPS,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204749,EACH,70.0,130410.0,FUSES JOS STRIKER PIN 63A LONG,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204757,EACH,53.0,76797.0,FUSES JOS STRIKER PIN 63A SHOR,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,30628,2024-01-30,RPCOMM002,INVI007086,42083,S,MAIN STORE,204765,EACH,12.0,23184.0,FUSES JOS STRIKER PIN 100A LON,0,1019446,202402,1023751,HR995grn,HR995grn.xlsx,xlsx,1019446,INVI007086
803023,RHUONE PROJECTS AND PLANT HIRE,31005,2024-04-18,RPCOMEC002,INVI007182,44049,S,MAIN STORE,214841,METER,7000.0,805000.0,CABLE ABC_3X120 70 CONDUCTER,0,1019666,202404,1023736,HR995grn,HR995grn.xlsx,xlsx,1019666,INVI007182
803023,RHUONE PROJECTS AND PLANT HIRE,31075,2024-04-25,RPCOMEC003,INVI007208,43428,S,MAIN STORE,214841,METER,6000.0,690000.0,CABLE ABC_3X120 70 CONDUCTER,0,1019741,202405,1023736,HR995grn,HR995grn.xlsx,xlsx,1019741,INVI007208
803023,RHUONE PROJECTS AND PLANT HIRE,31221,2024-05-28,RPCOMEC004,INVI007341,44981,S,MAIN STORE,214841,METER,5500.0,632500.0,CABLE ABC_3X120 70 CONDUCTER,0,1020021,202406,1023736,HR995grn,HR995grn.xlsx,xlsx,1020021,INVI007341
803023,RHUONE PROJECTS AND PLANT HIRE,31610,2024-06-27,RPTRMU0055,INVI007412,44705,N,DIRECT,147087,EACH,1.0,821258.13,plug colour snapper 3pin,0,1020211,202406,1024965,HR995grn,HR995grn.xlsx,xlsx,1020211,INVI007412
803023,RHUONE PROJECTS AND PLANT HIRE,31613,2024-06-28,1024693,INVI007341,44981,N,DIRECT,138270,EACH,157.0,4641705.0,SUPPLY AND DELIVERY,0,1020214,202406,1024693,HR995grn,HR995grn.xlsx,xlsx,1020214,INVI007341
803023,RHUONE PROJECTS AND PLANT HIRE,31729,2024-08-02,RPCOMEM001,INVI007471,46333,S,MAIN STORE,209112,EACH,200.0,977686.3,METERS MAXIMUM DEM. 220V 5A MD,0,1020350,202409,1025579,HR995grn,HR995grn.xlsx,xlsx,1020350,INVI007471
803023,RHUONE PROJECTS AND PLANT HIRE,31918,2024-10-14,RPCOMEEDSM001,INVI007566,47416,N,DIRECT,S000018016,EACH,1.0,997265.97,SERVICE,0,1020502,202410,1026001,HR995grn,HR995grn.xlsx,xlsx,1020502,INVI007566
803023,RHUONE PROJECTS AND PLANT HIRE,32074,2024-11-12,RPCOMAV002,INVI007672,48237,N,DIRECT,275523,EACH,300.0,1296000.0,electrical worx,0,1020655,202411,1025899,HR995grn,HR995grn.xlsx,xlsx,1020655,INVI007672
803023,RHUONE PROJECTS AND PLANT HIRE,32130,2024-11-20,RPCOEM002,INVI007709,49218,S,MAIN STORE,209451,EACH,400.0,672244.0,METER SPLIT-PRE-PAID S/P,0,1020728,202411,1026027,HR995grn,HR995grn.xlsx,xlsx,1020728,INVI007709
803023,RHUONE PROJECTS AND PLANT HIRE,32181,2024-11-26,RPTRMU0060,INVI007732,49697,N,DIRECT,224688,EACH,1.0,217522.68,REPAIR AND MAINTENANCE,0,1020738,202411,1026252,HR995grn,HR995grn.xlsx,xlsx,1020738,INVI007732
803023,RHUONE PROJECTS AND PLANT HIRE,32182,2024-11-26,EPTRMU0064,INVI007732,49697,N,DIRECT,224689,EACH,1.0,331873.27,REPAIR AND MAINTENANCE OF MEDI,0,1020739,202411,1026268,HR995grn,HR995grn.xlsx,xlsx,1020739,INVI007732
803023,RHUONE PROJECTS AND PLANT HIRE,32183,2024-11-26,RPTRMU0061,INVI007732,49697,N,DIRECT,224688,EACH,1.0,173280.15,REPAIR AND MAINTENANCE,0,1020740,202411,1026251,HR995grn,HR995grn.xlsx,xlsx,1020740,INVI007732
803023,RHUONE PROJECTS AND PLANT HIRE,32184,2024-11-26,RPTRMU0059,INVI007732,49697,N,DIRECT,224688,EACH,1.0,382268.97,REPAIR AND MAINTENANCE,0,1020741,202411,1026253,HR995grn,HR995grn.xlsx,xlsx,1020741,INVI007732
803023,RHUONE PROJECTS AND PLANT HIRE,32185,2024-11-26,RPTRMU0062,INVI007732,49697,N,DIRECT,224689,EACH,1.0,202846.52,REPAIR AND MAINTENANCE OF MEDI,0,1020742,202411,1026261,HR995grn,HR995grn.xlsx,xlsx,1020742,INVI007732
803023,RHUONE PROJECTS AND PLANT HIRE,32186,2024-11-26,RPTRMU0063,INVI007732,49697,N,DIRECT,224689,EACH,1.0,265566.8,REPAIR AND MAINTENANCE OF MEDI,0,1020743,202411,1026269,HR995grn,HR995grn.xlsx,xlsx,1020743,INVI007732
803023,RHUONE PROJECTS AND PLANT HIRE,32273,2024-12-11,RPCOMEEDSM002,INVI007709,49218,N,DIRECT,256482,EACH,1.0,1961502.36,HIGH MAST,0,1020856,202412,1026472,HR995grn,HR995grn.xlsx,xlsx,1020856,INVI007709
803023,RHUONE PROJECTS AND PLANT HIRE,32436,2025-01-17,RPCOMEEDSM003,INVI007840,49989,N,DIRECT,224920,EACH,1.0,1336686.4,IMPLEMENTATION OF ENERGY,0,1021013,202501,1026678,HR995grn,HR995grn.xlsx,xlsx,1021013,INVI007840
803023,RHUONE PROJECTS AND PLANT HIRE,32657,2025-02-19,RPCOMAV003,INVI007923,51586,N,DIRECT,S385200,EACH,200.0,864000.0,SINGLE PHASE SPLIT CONFIGURATI,0,1021230,202502,1026944,HR995grn,HR995grn.xlsx,xlsx,1021230,INVI007923
803023,RHUONE PROJECTS AND PLANT HIRE,32898,2025-04-10,RPCOMEEDSM004,INVI008052,52406,N,DIRECT,224920,EACH,1.0,594550.0,IMPLEMENTATION OF ENERGY,0,1021470,202504,1027273,HR995grn,HR995grn.xlsx,xlsx,1021470,INVI008052
803023,RHUONE PROJECTS AND PLANT HIRE,33081,2025-05-09,RPCOMAV005,INVI008116,53745,N,DIRECT,216641,EACH,3500.0,614250.04,SUPPLY & INSTALL,0,1021651,202505,1027475,HR995grn,HR995grn.xlsx,xlsx,1021651,INVI008116
803023,RHUONE PROJECTS AND PLANT HIRE,33360,2025-06-23,RPCOMRMHS002,INVI008247,55747,N,DIRECT,REP & MAIN,EACH,1.0,616940.5,repair and maintanance,0,1021926,202506,1027798,HR995grn,HR995grn.xlsx,xlsx,1021926,INVI008247
803023,RHUONE PROJECTS AND PLANT HIRE,33361,2025-06-23,RPCOMRMHS001,INVI008247,55747,N,DIRECT,REP & MAIN,EACH,1.0,736989.0,repair and maintanance,0,1021927,202506,1027803,HR995grn,HR995grn.xlsx,xlsx,1021927,INVI008247
803023,RHUONE PROJECTS AND PLANT HIRE,33591,2025-07-03,RPCOMAV004,INVI008346,56240,N,DIRECT,123428,EACH,1.0,1739606.15,SUPPLY,0,1022167,202506,1027717,HR995grn,HR995grn.xlsx,xlsx,1022167,INVI008346
804045,CREATIVE FLEET SOLUTION,26760,2022-10-07,CFS002024,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,7000.0,repair rear lower body panel:,0,1015402,202209,1019963,HR995grn,HR995grn.xlsx,xlsx,1015402,INVI005542
804045,CREATIVE FLEET SOLUTION,26764,2022-10-07,CFS002028,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,26220.0,repair rear lower body panel:,0,1015408,202209,1019955,HR995grn,HR995grn.xlsx,xlsx,1015408,INVI005473
804045,CREATIVE FLEET SOLUTION,26765,2022-10-07,CFS002034,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,3510.0,repair rear lower body panel:,0,1015410,202209,1019966,HR995grn,HR995grn.xlsx,xlsx,1015410,INVI005473
804045,CREATIVE FLEET SOLUTION,26770,2022-10-07,CFS002025,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,2900.0,repair rear lower body panel:,0,1015420,202209,1019964,HR995grn,HR995grn.xlsx,xlsx,1015420,INVI005473
804045,CREATIVE FLEET SOLUTION,26777,2022-10-07,CFS002029,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,12950.0,repair rear lower body panel:,0,1015421,202209,1019956,HR995grn,HR995grn.xlsx,xlsx,1015421,INVI005473
804045,CREATIVE FLEET SOLUTION,26779,2022-10-07,CFS002030,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,14790.0,repair rear lower body panel:,0,1015422,202209,1019957,HR995grn,HR995grn.xlsx,xlsx,1015422,INVI005473
804045,CREATIVE FLEET SOLUTION,26781,2022-10-07,CFS002031,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,18629.0,repair rear lower body panel:,0,1015424,202209,1019958,HR995grn,HR995grn.xlsx,xlsx,1015424,INVI005473
804045,CREATIVE FLEET SOLUTION,26784,2022-10-10,CFS002023,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,9420.0,repair rear lower body panel:,0,1015428,202209,1019961,HR995grn,HR995grn.xlsx,xlsx,1015428,INVI005473
804045,CREATIVE FLEET SOLUTION,26785,2022-10-10,CFS002022,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,13879.0,repair rear lower body panel:,0,1015429,202209,1019960,HR995grn,HR995grn.xlsx,xlsx,1015429,INVI005473
804045,CREATIVE FLEET SOLUTION,26786,2022-10-10,CFS002033,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,59990.0,repair rear lower body panel:,0,1015430,202209,1019953,HR995grn,HR995grn.xlsx,xlsx,1015430,INVI005473
804045,CREATIVE FLEET SOLUTION,26787,2022-10-10,CFS002027,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,29039.0,repair rear lower body panel:,0,1015431,202209,1019954,HR995grn,HR995grn.xlsx,xlsx,1015431,INVI005473
804045,CREATIVE FLEET SOLUTION,26788,2022-10-10,CFS002026,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,1900.0,repair rear lower body panel:,0,1015432,202209,1019965,HR995grn,HR995grn.xlsx,xlsx,1015432,INVI005473
804045,CREATIVE FLEET SOLUTION,26789,2022-10-10,CFS002054,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,6770.0,repair rear lower body panel:,0,1015433,202209,1020018,HR995grn,HR995grn.xlsx,xlsx,1015433,INVI005473
804045,CREATIVE FLEET SOLUTION,26791,2022-10-10,CFS002051,INVI005473,29923,N,DIRECT,0000123458,EACH,1.0,12390.0,repair rear lower body panel:,0,1015434,202209,1020015,HR995grn,HR995grn.xlsx,xlsx,1015434,INVI005473
804045,CREATIVE FLEET SOLUTION,26821,2022-10-13,CFS002052,INVI005487,30063,N,DIRECT,0000123458,EACH,1.0,39600.0,repair rear lower body panel:,0,1015455,202210,1020049,HR995grn,HR995grn.xlsx,xlsx,1015455,INVI005487
804045,CREATIVE FLEET SOLUTION,26822,2022-10-13,CFS002053,INVI005487,30063,N,DIRECT,0000123458,EACH,1.0,28830.0,repair rear lower body panel:,0,1015456,202210,1020048,HR995grn,HR995grn.xlsx,xlsx,1015456,INVI005487
804045,CREATIVE FLEET SOLUTION,26929,2022-10-21,CFS002059,INVI005487,30063,N,DIRECT,0000123458,EACH,1.0,830.0,repair rear lower body panel:,0,1015567,202210,1020047,HR995grn,HR995grn.xlsx,xlsx,1015567,INVI005487
804045,CREATIVE FLEET SOLUTION,26930,2022-10-21,CFS002055,INVI005487,30063,N,DIRECT,123462,EACH,1.0,6500.0,SERVICE,0,1015568,202210,1019856,HR995grn,HR995grn.xlsx,xlsx,1015568,INVI005487
804045,CREATIVE FLEET SOLUTION,26932,2022-10-21,CFS002056,INVI005487,30063,N,DIRECT,S000018016,EACH,1.0,10580.0,SERVICE,0,1015569,202210,1019934,HR995grn,HR995grn.xlsx,xlsx,1015569,INVI005487
804045,CREATIVE FLEET SOLUTION,26965,2022-10-27,CFS002063,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,10862.0,repair rear lower body panel:,0,1015600,202210,1020211,HR995grn,HR995grn.xlsx,xlsx,1015600,INVI005542
804045,CREATIVE FLEET SOLUTION,26966,2022-10-27,CFS002062,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,46420.0,repair rear lower body panel:,0,1015601,202210,1020212,HR995grn,HR995grn.xlsx,xlsx,1015601,INVI005542
804045,CREATIVE FLEET SOLUTION,26967,2022-10-27,CFS002066,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,6270.0,repair rear lower body panel:,0,1015602,202210,1020215,HR995grn,HR995grn.xlsx,xlsx,1015602,INVI005542
804045,CREATIVE FLEET SOLUTION,26968,2022-10-27,CFS002069,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,3500.0,repair rear lower body panel:,0,1015603,202210,1020217,HR995grn,HR995grn.xlsx,xlsx,1015603,INVI005542
804045,CREATIVE FLEET SOLUTION,26969,2022-10-27,CFS002070,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,4980.0,repair rear lower body panel:,0,1015604,202210,1020218,HR995grn,HR995grn.xlsx,xlsx,1015604,INVI005542
804045,CREATIVE FLEET SOLUTION,26970,2022-10-27,CFS002074,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,11700.0,repair rear lower body panel:,0,1015605,202210,1020219,HR995grn,HR995grn.xlsx,xlsx,1015605,INVI005542
804045,CREATIVE FLEET SOLUTION,26972,2022-10-27,CFS002057,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,13110.0,repair rear lower body panel:,0,1015606,202210,1020222,HR995grn,HR995grn.xlsx,xlsx,1015606,INVI005542
